"brokerage_name","apartment_id","latitude","longitude","date_available","bedrooms","beds_count","bathrooms","rent","city","state","area","neighborhood","metro_id","neighborhood_id","sub_neighborhood_id","metro_name","nbhd_name","sub_nbhd_name","source","zip","address","apply_token_url","exclusive_by","mls_id","status","hide_rb_cp","hide_partner_cp","is_featured","match_type","Scrape_Date"
"",2115930,42.348491,-71.0611286,"2018-11-08",3,3,1,2350,"Boston","Massachusetts","Boston - Downtown Boston","Downtown Boston",0,16794,0,"","Downtown Boston",0,"Star Lord","2119","39 West Walnut Pk",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2115931,42.348491,-71.0611286,"2018-11-08",3,3,1,2350,"Boston","Massachusetts","Boston - Downtown Boston","Downtown Boston",0,16794,0,"","Downtown Boston",0,"Star Lord","2119","39 West Walnut Pk",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2502283,42.3174906,-71.0840165,"2018-10-29",1,1,1,1675,"Boston","Massachusetts","Boston - Washington Park","Washington Park",4288,16773,0,"Roxbury","Washington Park",0,"Office","2119","26 Hazelwood Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",386198,42.3121936,-71.0970554,"2018-11-08",4,4,1,2695,"Boston","Massachusetts","Boston - Egleston Square","Egleston Square",4281,16771,0,"Jamaica Plain","Egleston Square",0,"Office","2119","435 Walnut Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",289447,42.3179265,-71.0962261,"2018-11-08",3,3,2,2295,"Boston","Massachusetts","Boston - Washington Park","Washington Park",4288,16773,0,"Roxbury","Washington Park",0,"Office","2119","2975 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1326021,42.322606,-71.0781707,"2018-11-08",4,4,1,2695,"Boston","Massachusetts","Boston - Sav-Mor","Sav-Mor",4288,16774,0,"Roxbury","Sav-Mor",0,"Star Lord","2119","19 Perrin Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1326023,42.322606,-71.0781707,"2018-11-08",4,4,1,2695,"Boston","Massachusetts","Boston - Sav-Mor","Sav-Mor",4288,16774,0,"Roxbury","Sav-Mor",0,"Star Lord","2119","19 Perrin Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",834002,42.324501,-71.095586,"2018-11-08",3,3,1.5,2500,"Boston","Massachusetts","Boston - Highland Park","Highland Park",4288,16776,0,"Roxbury","Highland Park",0,"Star Lord","2119","47 Beech Glen Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",396789,42.317831,-71.096663,"2018-11-08",2,2,1,1950,"Boston","Massachusetts","Boston - Washington Park","Washington Park",4288,16773,0,"Roxbury","Washington Park",0,"Office","2119","2989 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",86382,42.3266887,-71.0796292,"2018-11-08",4,4,1.5,2500,"Boston","Massachusetts","Boston - Sav-Mor","Sav-Mor",4288,16774,0,"Roxbury","Sav-Mor",0,"Office","2119","45 Mt Pleasant Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1227747,42.3575722,-71.0589603,"2018-11-08",2,2,1,2550,"Boston","Massachusetts","Boston - Downtown Boston","Downtown Boston",0,16794,0,"","Downtown Boston",0,"Office","2119","26 School Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2259461,42.3364484,-71.0863798,"2018-11-08",2,2,1,2850,"Boston","Massachusetts","Boston - Lower Roxbury","Lower Roxbury",4288,16775,0,"Roxbury","Lower Roxbury",0,"Star Lord","2120","94 Hammond",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2072866,42.3343115,-71.1007618,"2018-11-08",0,0,1,2380,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",25393,42.3348829,-71.1015237,"2018-11-08",1,1,1,1915,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Office","2120","49 Worthington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2590781,42.3343115,-71.1007618,"2018-11-08",0,0,1,2380,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2404422,42.3343115,-71.1007618,"2018-11-08",2,2,1.5,3380,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2404423,42.3343115,-71.1007618,"2018-11-08",3,3,2,4810,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1495122,42.3343115,-71.1007618,"2018-11-08",0,0,1,2480,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1495124,42.3343115,-71.1007618,"2018-11-08",2,2,1.5,3480,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1245563,42.3343115,-71.1007618,"2018-11-08",2,2,1.5,3220,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1573505,42.3343115,-71.1007618,"2018-11-08",1,1,1,2390,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1245570,42.3343115,-71.1007618,"2018-11-08",0,0,1,2480,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",88209,42.333036,-71.105967,"2018-11-08",0,0,1,1295,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Office","2120","10 Wait Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2214035,42.3343115,-71.1007618,"2018-11-08",0,0,1,2245,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",36519,42.3348829,-71.1015237,"2018-11-08",0,0,1,2150,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Office","2120","49 Worthington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2518226,42.3343115,-71.1007618,"2018-11-08",2,2,1.5,3295,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2321630,42.3343115,-71.1007618,"2018-11-08",3,3,2,4985,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",89322,42.3328952,-71.106007,"2018-11-08",0,0,1,1700,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Office","2120","14 Wait Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2380789,42.3343115,-71.1007618,"2018-11-08",1,1,1,2365,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2380790,42.3343115,-71.1007618,"2018-11-08",1,1,1,2265,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2380791,42.3343115,-71.1007618,"2018-11-08",1,1,1,2365,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2380797,42.3343115,-71.1007618,"2018-11-08",2,2,1.5,3330,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"XAVIER","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",88227,42.333153,-71.105934,"2018-11-08",1,1,1,1795,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Office","2120","6 Wait Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2534341,42.3360529,-71.0834194,"2018-11-01",3,3,1,2400,"Boston","Massachusetts","Boston - Lower Roxbury","Lower Roxbury",4288,16775,0,"Roxbury","Lower Roxbury",0,"Office","2120","8 Sussex Street",NA,"",NA,"Active",0,0,TRUE,"exact","08-11-2018"
"",1713486,42.3343115,-71.1007618,"2019-01-02",2,2,1.5,3175,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1495133,42.3343115,-71.1007618,"2019-01-04",1,1,1,2630,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1495136,42.3343115,-71.1007618,"2018-12-07",0,0,1,2535,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1767523,42.3343115,-71.1007618,"2018-11-29",2,2,1.5,3095,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1767524,42.3343115,-71.1007618,"2019-01-03",1,1,1,2495,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",697452,42.3343115,-71.1007618,"2018-12-20",2,2,1.5,3075,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1713517,42.3343115,-71.1007618,"2018-12-28",1,1,1,2360,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1587354,42.3343115,-71.1007618,"2018-12-22",2,2,1.5,3235,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",60851,42.3343115,-71.1007618,"2018-12-28",1,1,1,2485,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Office","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1933020,42.3343115,-71.1007618,"2018-11-09",0,0,1,2405,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",656866,42.3343115,-71.1007618,"2019-01-10",2,2,1.5,3375,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","75 St Alphonsus Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1578231,42.3339572,-71.098751,"2019-01-01",2,2,1,3380,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2120","43 Smith Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1420554,42.3292797,-71.1109296,"2018-11-08",1,1,1,3125,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2130","101 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1085456,42.3021734,-71.1117506,"2018-11-08",2,2,2,3237,"Boston","Massachusetts","Boston - Jamaica Central - South Sumner","Jamaica Central - South Sumner",4281,16778,0,"Jamaica Plain","Jamaica Central - South Sumner",0,"Star Lord","2130","3611 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1354769,42.3021734,-71.1117506,"2018-11-08",0,0,1,2478,"Boston","Massachusetts","Boston - Jamaica Central - South Sumner","Jamaica Central - South Sumner",4281,16778,0,"Jamaica Plain","Jamaica Central - South Sumner",0,"Star Lord","2130","3611 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1420573,42.3292797,-71.1109296,"2018-11-08",0,0,1,2900,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2130","101 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1420574,42.3292797,-71.1109296,"2018-11-08",0,0,1,2910,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2130","101 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1420578,42.3292797,-71.1109296,"2018-11-08",0,0,1,3055,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2130","101 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2115885,42.348491,-71.0611286,"2018-11-08",3,3,1,3100,"Boston","Massachusetts","Boston - Downtown Boston","Downtown Boston",0,16794,0,"","Downtown Boston",0,"Star Lord","2130","9 Woodside Ave",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2115886,42.348491,-71.0611286,"2018-11-08",5,5,2,4000,"Boston","Massachusetts","Boston - Downtown Boston","Downtown Boston",0,16794,0,"","Downtown Boston",0,"Star Lord","2130","9 Woodside Ave",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2115887,42.348491,-71.0611286,"2018-11-08",4,4,2,3700,"Boston","Massachusetts","Boston - Downtown Boston","Downtown Boston",0,16794,0,"","Downtown Boston",0,"Star Lord","2130","9 Woodside Ave",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1085502,42.3021734,-71.1117506,"2018-11-08",2,2,2,3376,"Boston","Massachusetts","Boston - Jamaica Central - South Sumner","Jamaica Central - South Sumner",4281,16778,0,"Jamaica Plain","Jamaica Central - South Sumner",0,"Star Lord","2130","3611 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2366018,42.326898,-71.111917,"2018-11-08",2,2,2,4349,"Boston","Massachusetts","Boston - Jamaica Hills - Pond","Jamaica Hills - Pond",4281,16777,0,"Jamaica Plain","Jamaica Hills - Pond",0,"Star Lord","2130","161 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2366019,42.326898,-71.111917,"2018-11-08",2,2,2,4349,"Boston","Massachusetts","Boston - Jamaica Hills - Pond","Jamaica Hills - Pond",4281,16777,0,"Jamaica Plain","Jamaica Hills - Pond",0,"Star Lord","2130","161 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2587460,42.3238129,-71.1110813,"2018-11-08",2,2,1,2500,"Boston","Massachusetts","Boston - Hyde Square","Hyde Square",4281,16779,0,"Jamaica Plain","Hyde Square",0,"Office","2130","59 Bynner Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2366027,42.326898,-71.111917,"2018-11-08",0,0,1,2650,"Boston","Massachusetts","Boston - Jamaica Hills - Pond","Jamaica Hills - Pond",4281,16777,0,"Jamaica Plain","Jamaica Hills - Pond",0,"Star Lord","2130","161 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2536523,42.326898,-71.111917,"2018-11-08",2,2,2,4225,"Boston","Massachusetts","Boston - Jamaica Hills - Pond","Jamaica Hills - Pond",4281,16777,0,"Jamaica Plain","Jamaica Hills - Pond",0,"Star Lord","2130","161 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1085518,42.3021734,-71.1117506,"2018-11-08",0,0,1,2024,"Boston","Massachusetts","Boston - Jamaica Central - South Sumner","Jamaica Central - South Sumner",4281,16778,0,"Jamaica Plain","Jamaica Central - South Sumner",0,"Star Lord","2130","3611 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1420923,42.3292797,-71.1109296,"2018-11-08",2,2,2,4345,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2130","101 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1397893,42.2987968,-71.1141032,"2018-11-08",3,3,2,3050,"Boston","Massachusetts","Boston - Forest Hills - Woodbourne","Forest Hills - Woodbourne",4281,16753,0,"Jamaica Plain","Forest Hills - Woodbourne",0,"Star Lord","2130","38 Hyde Park Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1397894,42.2987968,-71.1141032,"2018-11-08",3,3,2,3050,"Boston","Massachusetts","Boston - Forest Hills - Woodbourne","Forest Hills - Woodbourne",4281,16753,0,"Jamaica Plain","Forest Hills - Woodbourne",0,"Star Lord","2130","38 Hyde Park Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1749391,42.2987968,-71.1141032,"2018-11-08",3,3,2,3075,"Boston","Massachusetts","Boston - Forest Hills - Woodbourne","Forest Hills - Woodbourne",4281,16753,0,"Jamaica Plain","Forest Hills - Woodbourne",0,"Star Lord","2130","38 Hyde Park Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",85980,42.3248284,-71.1120145,"2018-11-08",2,2,1,2250,"Boston","Massachusetts","Boston - Hyde Square","Hyde Square",4281,16779,0,"Jamaica Plain","Hyde Square",0,"Office","2130","242 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1354460,42.3021734,-71.1117506,"2018-11-08",1,1,1,2589,"Boston","Massachusetts","Boston - Jamaica Central - South Sumner","Jamaica Central - South Sumner",4281,16778,0,"Jamaica Plain","Jamaica Central - South Sumner",0,"Star Lord","2130","3611 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",1354464,42.3021734,-71.1117506,"2018-11-08",1,1,1,2528,"Boston","Massachusetts","Boston - Jamaica Central - South Sumner","Jamaica Central - South Sumner",4281,16778,0,"Jamaica Plain","Jamaica Central - South Sumner",0,"Star Lord","2130","3611 Washington Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",382180,42.3086501,-71.1022983,"2018-11-08",4,4,2,3300,"Boston","Massachusetts","Boston - Egleston Square","Egleston Square",4281,16771,0,"Jamaica Plain","Egleston Square",0,"Office","2130","39 Glen Road",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2553105,42.3230704,-71.0990147,"2018-11-08",3,3,2,3350,"Boston","Massachusetts","Boston - Hyde Square","Hyde Square",4281,16779,0,"Jamaica Plain","Hyde Square",0,"Star Lord","2130","225 Centre Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2553106,42.3230704,-71.0990147,"2018-11-08",1,1,1,2100,"Boston","Massachusetts","Boston - Hyde Square","Hyde Square",4281,16779,0,"Jamaica Plain","Hyde Square",0,"Star Lord","2130","225 Centre Street",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
"",2128530,42.302365,-71.131286,"2018-10-21",3,3,2,3200,"Boston","Massachusetts","Boston - Jamaica Hills - Pond","Jamaica Hills - Pond",4281,16777,0,"Jamaica Plain","Jamaica Hills - Pond",0,"CBNEMLS","2130","21 Malcolm Rd",NA,"coldwellbanker","72310198","Active",0,0,FALSE,"exact","08-11-2018"
"",1420552,42.3292797,-71.1109296,"2018-11-23",1,1,1,3104,"Boston","Massachusetts","Boston - Mission Hill","Mission Hill",0,4283,0,"","Mission Hill",0,"Star Lord","2130","101 South Huntington Avenue",NA,"",NA,"Active",0,0,FALSE,"exact","08-11-2018"
